0,1,2,3,4,5,6,7,8,9,class
2.8806759986343024e-05,6.721577330146706e-05,3.8866263473637415e-05,0.00011355045603082303,0.0002072867385260662,0.002292042627908076,0.00019722723503877183,0.00056074111105691,0.9959848863580788,0.0005093766765839068,COVID
7.682293849136332e-05,0.00013246136970177495,0.00015737062551564123,0.0005798967872181395,0.000876014295584849,0.004765582951080905,0.0005724472901523103,0.0010382736535499407,0.9912596447707094,0.0005414853179724578,COVID
2.701063325685226e-05,3.679401223177512e-05,3.275305135082872e-05,0.00013930680931683646,0.0006140133717522242,0.004389759609617564,0.00023884205627909517,0.00046407245485394986,0.9939089958594828,0.00014845214183687304,COVID
5.365891914426296e-06,1.3621110244312906e-05,2.951240552934463e-05,0.00016551712751422653,0.00036983378117892013,0.0036362172938568045,0.00013435367831890458,0.0002493075935625756,0.995317846543726,7.84245741339228e-05,COVID
5.407168006075729e-05,9.183930391998854e-05,9.947538087513364e-05,0.00039171010975311965,0.0009410948896070735,0.0037274374564020517,0.00042741392902987925,0.0007960094274593164,0.9931240222725586,0.00034692555031348477,COVID
0.00013290586726815017,0.00025840151531811214,0.00024214684090402184,0.0005043729854960375,0.0010144829149029305,0.0044619081266677905,0.0004981579629259442,0.0008983098007081086,0.9909688550876415,0.0010204588981434048,COVID
0.000140264543630889,0.0001640337679705741,0.00013112253426947166,0.0002813126880641852,0.0005665433801404064,0.004155435055165388,0.00036933717820126084,0.0005738569876295403,0.993061737295193,0.0005563565697091128,COVID
7.682293849136332e-05,0.00013246136970177495,0.00015737062551564123,0.0005798967872181395,0.000876014295584849,0.004765582951080905,0.0005724472901523103,0.0010382736535499407,0.9912596447707094,0.0005414853179724578,COVID
3.9418667525208565e-05,5.902481105868926e-05,7.285230176124933e-05,0.0002654052693058545,0.0006998361339161373,0.003624040846820222,0.00027840723817542593,0.0004765324780927046,0.994220728027684,0.00026375422563987717,COVID
0.0,0.0,0.0,1.709335133544475e-05,6.144951619324443e-05,0.0037443094286059675,1.774246594311987e-05,4.1543334891207496e-05,0.9961176455314735,2.163715358917057e-07,COVID
2.7098552557913304e-07,5.419710511582661e-07,6.774638139478326e-07,7.994073004584425e-06,2.8453480185808972e-05,0.0030013001885516883,1.3549276278956652e-05,3.27892485950751e-05,0.9969022289643287,1.2194348651060988e-05,COVID
0.000187535250987025,0.00024478285391990633,0.0001587704455724738,0.00022969543147207799,0.0005242526790750067,0.003394811054709484,0.0003485617597292675,0.0007164410603496797,0.9933228990411592,0.000872250423011832,COVID
4.023126298150404e-05,9.430729257607627e-05,8.600043260823536e-05,0.00036322152408402433,0.0010311907932627614,0.004733281385597196,0.0004472674014057089,0.0007468029990696195,0.9920697176840183,0.0003879792243803345,COVID
3.2712915961646464e-05,5.18894529046806e-05,6.0631697687534396e-05,0.00024027072758036887,0.0004835025380710592,0.003488155668358665,0.00027552171460800513,0.0005826283135927724,0.9945996897913002,0.0001849971799210352,COVID
0.00011900733220530007,0.00016116751269035307,0.0001428369994359822,0.000439227298364348,0.0008388324873096329,0.004085730400451155,0.0005575296108290954,0.0011249294980259289,0.9918463056965455,0.000684433164128586,COVID
6.518173357265866e-05,0.0001319975496025706,7.081023981430885e-05,0.0004304899451275033,0.0012647798219140396,0.005680070621412406,0.0006746944901281325,0.0009853517217237285,0.9900856586023913,0.0006109652742952546,COVID
9.398524149604173e-05,0.00014936675030808528,0.0001287286009116401,0.0003193716500126157,0.0007128327715995202,0.004033941589582871,0.0004733411530637931,0.0009333194755831252,0.9924250567920151,0.000730055975412381,COVID
0.00028191570596562774,0.0004234927003231831,0.00029718785987591795,0.0005256510271555299,0.0006703237283867927,0.0036859549842943712,0.0006858022627553301,0.0012921480490855016,0.9906965753226554,0.0014409483594817077,COVID
3.172588832487265e-05,4.230118443316353e-05,3.821206993795773e-05,0.00011139311900733064,0.0002366046249294947,0.003678510998307901,0.00023364354201917326,0.0005486463620981311,0.9947371686407079,0.0003417935702199614,COVID
1.8894529046813044e-05,3.285391990975701e-05,3.0174844895656655e-05,0.00016314156796390068,0.00040637337845459104,0.0039034122955442204,0.00021545403271291293,0.0003550479413423526,0.9947092498589821,0.00016539763113366943,COVID
1.1899500220990516e-06,3.7398429265970196e-06,8.839628735592955e-06,4.74280080236622e-05,0.0001246047665998007,0.00373933294801612,0.00010760548056981425,0.00019583177506544394,0.9957382789922654,3.314860775847358e-05,COVID
0.00011872532430907898,0.00015707839819514727,0.00012450648618161133,0.00041455160744500265,0.0006930344049633293,0.003864213197969489,0.0004338691483361473,0.0007989283699943486,0.9928534968978991,0.0005415961646926038,COVID
0.0001472081218274091,0.00020713479977439077,0.00016018048505357925,0.0003443316412859512,0.0007681895093062498,0.004467851099830732,0.0004186407219402084,0.0007595882684715065,0.9919447264523267,0.0007821489001691937,COVID
0.00011655357752668681,0.00019673056079345228,0.0001783195498210839,0.0004353313239595487,0.0008690294130747745,0.004179596442517496,0.0005002152900476534,0.0008853617615180045,0.9919209811286991,0.0007178809520274278,COVID
5.325681981124217e-06,1.4140603880916023e-05,2.093543951200554e-05,0.00013112196325940312,0.00039354953398445505,0.004466594384307006,0.00014324248087161685,0.00025049069731908385,0.9944998560229241,7.47431919419847e-05,COVID
0.0001350817822899022,0.000159334461364916,9.320360970107032e-05,0.00016835871404399086,0.0004732092498589894,0.0036435420191764855,0.00032557811618724866,0.000681331077270154,0.9937133389734772,0.0006070219966158967,COVID
0.0001408187391556588,0.00020267531414673343,0.00020613098872724041,0.00038306152724919696,0.0006918260510174941,0.004099293971126386,0.0005031462189218139,0.0008651281312299185,0.9921129411211627,0.000794977937245627,COVID
0.0,0.0,8.36400133824004e-07,2.5301104048176122e-05,0.00013716962194713664,0.004387755102040725,0.0001683255269320808,0.0002873034459685454,0.994987453997972,5.854800936768028e-06,COVID
3.400097994090609e-05,4.8106189960059276e-05,6.265682766402781e-05,0.00013466763670917826,0.0003113539516859392,0.003471366423661067,0.00019554275363394463,0.00032278659559620016,0.9951944291844071,0.00022508945672669708,COVID
3.9322699136841e-05,6.525894750369358e-05,4.9529867848957174e-05,0.00013470116087300853,0.00036896404934780595,0.003818485082139198,0.00023108360641692518,0.0004635058579108492,0.9945214276917309,0.00030772103707510894,COVID
6.817221646118854e-05,0.00010504282367400037,6.970849176172237e-05,0.00017705572838652348,0.0005764873065253184,0.006251104197872139,0.0002588623881399497,0.0004919921649959579,0.991532242577851,0.0004693321043130839,COVID
1.2683659387937103e-05,2.5910904178214367e-05,2.5367318775874207e-05,9.422146973896134e-05,0.00027632257952291546,0.004162414620852731,0.0002346476986768364,0.00046875181195133266,0.9945297189010988,0.0001699610357983572,COVID
0.00016582064297800106,0.000231246474901294,0.0001613085166384636,0.0003116187253243047,0.0007477439368302208,0.004063028764805358,0.0004524816694867393,0.0009402143260011149,0.9920015510434153,0.000924985899605176,COVID
5.871152476111757e-05,8.879340140550642e-05,9.709185013499301e-05,0.0002124402874748565,0.00040641652652660535,0.004242581912950015,0.00027467865294600585,0.00047716080194547847,0.9937747112243367,0.0003674138174980184,COVID
0.0,0.0,8.360303672982235e-07,3.4946069353065744e-05,0.00011403454209947769,0.004017125914867964,0.00013660736201652972,0.0002850863552486942,0.9954045082770184,6.8554490118454325e-06,COVID
4.972279541555744e-07,8.287132569259574e-07,9.944559083111488e-07,2.022060346899336e-05,4.823111155309072e-05,0.003708160339440889,7.110359744424714e-05,0.00013972105511771642,0.996004110417738,6.132478101252085e-06,COVID
0.0,0.0,0.0,2.807986574520614e-06,0.0,0.00325280468306085,1.1562297659790764e-06,2.9731622553747678e-06,0.9967357981949437,4.459743383062151e-06,COVID
6.95661852686633e-06,1.504133735538666e-05,1.1281003016539995e-05,5.001244670666064e-05,0.00013593608634930693,0.003896270425195972,0.00010792159552489929,0.0002070064053535089,0.9955035802143054,6.599386764675897e-05,COVID
4.830974543791336e-05,0.00011490908118521951,3.191218171225086e-05,4.4399557164870765e-05,0.00011869313435268009,0.00295156147061925,0.00010380919189400181,0.0003968210421610325,0.9954556044160784,0.0007339801793817698,NORMAIS
0.0,0.0,0.0,1.6852018316910492e-05,1.1919720272936689e-05,0.0038095837017142653,5.11725922062282e-05,6.864114777863542e-05,0.9960346378850431,7.192934647461795e-06,NORMAIS
0.0,0.0,0.0,4.80975032586044e-06,1.923900130344176e-05,0.004328775293274396,9.61950065172088e-06,1.923900130344176e-05,0.995618317453111,0.0,NORMAIS
0.0,0.0,0.0,4.415888366341977e-06,1.324766509902593e-05,0.004161974785277313,6.623832549512965e-06,1.324766509902593e-05,0.9958004901635812,0.0,NORMAIS
0.0,0.0,0.0,4.2215467747381526e-06,4.2215467747381526e-06,0.004092789598108639,2.1107733873690763e-06,4.2215467747381526e-06,0.9958924349881534,0.0,NORMAIS
0.0,2.856648248903149e-07,7.141620622257873e-07,1.585439778141248e-05,1.6282895018747952e-05,0.003184591467877231,3.585093552373452e-05,6.827389314878527e-05,0.9966717191251887,6.427458560032086e-06,NORMAIS
0.0,0.0,0.0,5.361240376573344e-06,1.6083721129720034e-05,0.004581179901781923,8.041860564860017e-06,1.6083721129720034e-05,0.9953732495549836,0.0,NORMAIS
0.0,0.0,0.0,5.53378931757291e-06,3.320273590543746e-05,0.004615180290855806,1.660136795271873e-05,3.320273590543746e-05,0.9952962790800284,0.0,NORMAIS
0.0,0.0,0.0,1.4294164733718871e-05,7.0588467820833935e-06,0.0035481293350142174,3.5647176249521135e-05,6.670610209068807e-05,0.9963205761148215,7.588260290739648e-06,NORMAIS
0.0,0.0,0.0,1.084363478638032e-06,0.0,0.0020906527868141257,0.0,0.0,0.9979082628497005,0.0,NORMAIS
0.0,0.0,0.0,3.687076354926728e-06,2.6301144665143994e-05,0.003888636528996056,1.2781864697079323e-05,2.6055339574815546e-05,0.9960425380456873,0.0,NORMAIS
0.0,0.0,0.0,1.084363478638032e-06,0.0,0.0020906527868141257,0.0,0.0,0.9979082628497005,0.0,NORMAIS
2.2880727286505723e-05,3.7454438933961596e-05,7.578330056677054e-06,1.1076020852066464e-05,4.503276899063865e-05,0.0030584391263350896,3.104200580908101e-05,0.00011382068796663038,0.9965065355809738,0.00016614031278099696,NORMAIS
0.022209119496855195,0.019739413901539663,0.007172522229451263,0.005875962372587251,0.005530050422901719,0.008608490566037677,0.006403572977662069,0.015590164823248646,0.8565500298199898,0.05232067338971988,NORMAIS
0.0,0.0,0.0,2.6029787186966986e-06,0.0,0.003223789143105861,0.0,6.507446796741746e-06,0.9967671004313625,0.0,NORMAIS
0.006623766536543004,0.00626782422468007,0.002490172955974826,0.0021949549989156215,0.0020224056603773445,0.004304855237475573,0.0022825851225330577,0.005386575580134424,0.9509225900021623,0.01750426968119702,NORMAIS
0.0,0.0,0.0,4.294647151789894e-06,4.294647151789894e-06,0.0041293032364459826,2.147323575894947e-06,4.294647151789894e-06,0.9958556654984959,0.0,NORMAIS
0.0,0.0,0.0,4.461218626479885e-06,4.461218626479885e-06,0.0042125056880536315,2.2306093132399425e-06,4.461218626479885e-06,0.9957718800467258,0.0,NORMAIS
0.0,1.5280146200438635e-06,1.2501937800358884e-06,1.944745880055826e-05,2.764317358079353e-05,0.0031571560258506297,4.278440936122818e-05,9.223651888264776e-05,0.9966437853422698,1.4168862840406734e-05,NORMAIS
5.688888888888825e-05,0.00010577777777777659,5.566666666666604e-05,0.00011611111111110981,0.00023455555555555293,0.0032203333333332973,0.00023588888888888626,0.0007286666666666585,0.9944702222222112,0.0007758888888888802,NORMAIS
1.772651461389414e-05,3.461461299605005e-05,1.7367193371720612e-05,4.0723074113000055e-05,6.551623982297361e-05,0.002531418151112518,5.5934340031679486e-05,0.0002055317505232591,0.9967827573713137,0.00024841075208930036,NORMAIS
0.0,0.0,0.0,4.3111810480479965e-06,7.005669203077995e-06,0.004130919790476489,3.5028346015389973e-06,7.005669203077995e-06,0.9958472548554408,0.0,NORMAIS
0.0,3.9763961126750817e-07,1.5905584450700327e-06,2.147253900844544e-05,2.6641853954923045e-05,0.003754513209587812,6.223059916336502e-05,0.00010179574048448209,0.9960152534554685,1.610440425633408e-05,NORMAIS
0.0,0.0,0.0,5.141996225774605e-06,3.085197735464763e-05,0.004447826735295033,1.5425988677323816e-05,3.085197735464763e-05,0.9954699013250604,0.0,NORMAIS
0.0,0.0,0.0,5.434044287460758e-06,1.0868088574921516e-05,0.0046243716886291055,5.434044287460758e-06,1.0868088574921516e-05,0.9953430240456121,0.0,NORMAIS
3.436107588408022e-05,6.304149002926008e-05,2.2584094230262403e-05,4.89091120446787e-05,9.920375134274773e-05,0.0030164313833560903,9.961940951876483e-05,0.00029234625046535996,0.9959758746452393,0.00034762878787563415,NORMAIS
0.0,0.0,3.8541512099143443e-07,1.946346361006744e-05,2.0619708973041743e-05,0.0037082715866190866,6.0510173995655207e-05,9.211421391695283e-05,0.9960895781824017,9.05725534329871e-06,NORMAIS
3.8141319035786936e-06,3.405474913909548e-06,2.179503944902111e-06,3.0785493221742315e-05,6.375049038838674e-05,0.0032846486639640372,7.396691513011538e-05,0.00017694847652674012,0.9963332570506818,2.7243799311276384e-05,NORMAIS
0.024564831381478903,0.021622953263933924,0.00830642756451957,0.006529155823031835,0.006055966710041164,0.008605237475601763,0.007675056929082576,0.017690983517675004,0.8404353041639501,0.05851408317067841,NORMAIS
0.0,0.0,0.0,5.349767820076429e-06,1.0699535640152858e-05,0.0045901007896255765,5.349767820076429e-06,1.0699535640152858e-05,0.9953778006034205,0.0,NORMAIS
0.013243127846454041,0.01283845695076981,0.005291964866623256,0.004696174907829072,0.004328846779440439,0.0068424690956408124,0.003959688787681604,0.007932525482541693,0.9103398801778294,0.03052686510518305,NORMAIS
0.0,0.0,0.0,4.767171351206905e-06,1.0130239121314674e-05,0.004352129495442454,5.065119560657337e-06,1.0130239121314674e-05,0.9956177777353732,0.0,NORMAIS
1.5857445772446836e-05,3.77491408211345e-05,1.9927055749446466e-05,4.673034904623713e-05,0.00012405293860923012,0.0032986293834259763,0.00017429157211839796,0.0006509972649414236,0.9950171134115963,0.0006146514379054614,NORMAIS
6.911111111111034e-05,0.00011855555555555423,5.6555555555554925e-05,0.0001169999999999987,0.00026799999999999703,0.0032095555555555198,0.00029199999999999674,0.0010657777777777658,0.9936535555555445,0.001149888888888876,NORMAIS
7.476635514018599e-06,2.2928348909657037e-05,1.2710280373831618e-05,2.8785046728971607e-05,7.725856697819219e-05,0.0030107165109033896,0.000133457943925232,0.0005514018691588717,0.9957429283488973,0.00041233644859812573,NORMAIS
7.476635514018599e-06,2.2928348909657037e-05,1.2710280373831618e-05,2.8785046728971607e-05,7.725856697819219e-05,0.0030107165109033896,0.000133457943925232,0.0005514018691588717,0.9957429283488973,0.00041233644859812573,NORMAIS
0.019635382780307825,0.017383769789633366,0.006934368900455385,0.005340422359574893,0.004821893298633669,0.007173471047495071,0.005661258403816921,0.011471277922359496,0.8775889178052423,0.04398923769247422,NORMAIS
0.0025324631316417092,0.0025728556712209757,0.001020521578833218,0.0012158425504228934,0.001343865213619596,0.00306081923660809,0.001166504012144863,0.0026374430709173533,0.9768015343743156,0.00764815116026887,NORMAIS
8.235809067452885e-05,0.00011432224474751034,3.325999815702127e-05,5.8025018429781695e-05,0.00012036951713969603,0.003107866061555429,0.0001100027644673777,0.00036442015296718976,0.9953490715996909,0.000660304552156275,NORMAIS
0.0,0.0,0.0,4.972749333651434e-06,4.972749333651434e-06,0.004468015276285814,2.486374666825717e-06,4.972749333651434e-06,0.9955145801010153,0.0,NORMAIS
0.0,0.0,0.0,4.6234222571546125e-06,2.3695039067917388e-05,0.004227830690276821,1.1847519533958694e-05,2.3695039067917388e-05,0.9957083082897673,0.0,NORMAIS
2.747065584542554e-07,1.373532792271277e-07,2.1976524676340433e-06,1.4010034481167026e-05,4.834835428794895e-05,0.002866425584190928,2.019093204638777e-05,4.450246246958937e-05,0.9969967705496852,7.14237051981064e-06,NORMAIS
1.4397630150077113e-05,4.717794879534197e-05,6.260398109899601e-05,0.0002190496587118875,0.0004111037608923804,0.0038446814511473777,0.0003377015571808266,0.0007504764715727695,0.9938428277562529,0.00046997978418466006,NORMAIS
1.9555555555555337e-05,5.788888888888824e-05,2.666666666666637e-05,4.9555555555555e-05,0.00011655555555555425,0.002945999999999967,0.0001813333333333313,0.0007212222222222141,0.9951387777777666,0.0007424444444444361,NORMAIS
0.012355237475601738,0.01200715679895893,0.004723148449360193,0.004067176317501598,0.003756438408154388,0.005637741270873959,0.0036281446540880257,0.007515519952287956,0.9175054895901044,0.028803947083062047,NORMAIS
0.0,0.0,0.0,4.458712323880739e-06,4.458712323880739e-06,0.004211253789905358,2.2293561619403695e-06,4.458712323880739e-06,0.9957731407169331,0.0,NORMAIS
0.006512415961830362,0.00762341411841244,0.0028611608111038626,0.0028907774886141636,0.0025611987638256167,0.004918876057254358,0.0022558148991541813,0.004516644979397063,0.9472441579917524,0.018615538928648756,NORMAIS
0.010504364563001446,0.010472850249403528,0.004360090002168697,0.003872939709390561,0.003541327803079568,0.005789416612448453,0.0035231647148123812,0.007230129039253908,0.9239592821513708,0.026746435155063794,NORMAIS
0.0,0.0,0.0,4.175038488635958e-06,8.871956788351411e-06,0.004057876471048612,4.435978394175706e-06,8.871956788351411e-06,0.9959157685984658,0.0,NORMAIS
5.391562205148869e-07,1.617468661544661e-06,1.8870467718021042e-06,6.065507480792478e-06,1.536595228467428e-05,0.002957676236689541,3.1136271734734725e-05,0.0001302062272543452,0.9967755762231972,7.992990969133199e-05,NORMAIS
1.644419858540399e-07,1.4799778726863593e-06,2.137745816102519e-06,2.3350761991273666e-05,3.815054071813726e-05,0.0034345353165474777,6.035020880843265e-05,0.00011708269392807642,0.9962957798266355,2.6968485680062547e-05,NORMAIS
0.0,1.379736635870926e-07,2.759473271741852e-07,1.5177102994580186e-05,1.600494497610274e-05,0.003148559003057453,3.821870481362465e-05,8.9406934004436e-05,0.9966838029956705,8.416393478812648e-06,NORMAIS
0.0,0.0,0.0,4.41423148229881e-06,1.324269444689643e-05,0.004160413172066628,6.621347223448215e-06,1.324269444689643e-05,0.9958020658603062,0.0,NORMAIS
0.0,0.0,0.0,5.619145552727054e-06,1.6857436658181165e-05,0.004689176963750727,8.428718329090583e-06,1.6857436658181165e-05,0.9952630602990159,0.0,NORMAIS
0.0,0.0,0.0,4.938881343375573e-06,1.2964563526360878e-05,0.00439899987652783,6.482281763180439e-06,1.2964563526360878e-05,0.9955636498332819,0.0,NORMAIS
0.0,0.0,0.0,6.261309490266549e-06,6.261309490266549e-06,0.0049808716995070395,3.1306547451332747e-06,6.261309490266549e-06,0.9949972137172378,0.0,NORMAIS
0.0,0.0,0.0,4.7991092853165015e-06,9.598218570633003e-06,0.00434799301249675,4.7991092853165015e-06,1.559710517727863e-05,0.9956172134451546,0.0,NORMAIS
0.0,0.0,0.0,4.700529279596744e-06,2.3502646397983723e-05,0.0042704308505136426,1.1751323198991861e-05,2.3502646397983723e-05,0.9956661120041824,0.0,NORMAIS
0.0,0.0,0.0,4.065586033898753e-06,0.0,0.004024930173559765,0.0,5.081982542373441e-06,0.9959659222578385,0.0,NORMAIS
0.0,0.0,2.412102967851463e-07,1.2181119987649886e-05,1.5196248697464215e-05,0.0029438510671143175,3.41312569950982e-05,9.720774960441395e-05,0.9968905580641306,6.633283161591522e-06,NORMAIS
0.0,4.079986225966446e-07,5.439981634621927e-07,1.6047945822134687e-05,2.2575923783681e-05,0.0031220054601095244,4.351985307697542e-05,9.438368136069045e-05,0.996634147363105,6.636777594238752e-05,NORMAIS
0.00010655555555555436,0.00015444444444444273,4.222222222222175e-05,8.011111111111021e-05,0.00015455555555555383,0.0028035555555555244,0.00010188888888888775,0.0002692222222222192,0.995613222222211,0.0006742222222222147,NORMAIS
1.167269756040604e-06,2.042722073071057e-06,1.167269756040604e-06,1.721722890159891e-05,2.6409478230418666e-05,0.003220934983074542,4.8149877436674915e-05,0.00010213610365355285,0.9965620987510069,1.8676316096649664e-05,NORMAIS
1.2733610405741945e-05,2.574106189547834e-05,2.6973346773453368e-05,9.776126698601881e-05,0.00019429024909406258,0.0036637198627617524,0.00016649537906862586,0.00039967106208990043,0.9951991550359377,0.0002134591249736741,NORMAIS
