0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,class
0.000439191697227955,0.00010066665676827366,1.9450342236937833e-05,5.760864723612121e-05,2.138052887113777e-05,0.00011417796320767324,5.374827396772134e-05,0.00014357619040548768,3.6822021944737274e-05,5.166961143858295e-05,2.9992130777568262e-05,1.9895769921753202e-05,2.4646998559783818e-05,3.726744962955264e-05,5.716321955130585e-05,8.492821190479725e-05,7.097147778058232e-05,0.00013021335986102657,5.909340618550578e-05,6.844738756662856e-05,2.241986013570697e-05,7.245623672996689e-05,3.830678089412184e-05,0.00011863224005582694,8.314650116553578e-05,0.00013392525723448799,0.0001558996896853796,0.00014832741904351827,0.0001033392228771659,0.000130361835755965,6.235987587415183e-05,0.0001242743240634883,0.00013882496176745705,0.0010973853394901337,7.527727873379756e-05,0.0010632358836542887,4.112782289795252e-05,0.0011581119805199626,4.662143101067542e-05,0.0009211444521981856,7.215928494008998e-05,0.00014030972071684162,0.0001211563302697807,0.00011061454172915028,8.448278421998189e-05,6.636872503749017e-05,7.245623672996689e-05,6.696262861724399e-05,0.00010927825867470417,0.00036851717123724965,0.00011848376416088848,0.0003374857091951122,8.567059137948954e-05,0.0002865584772312215,5.656931597155202e-05,0.0002381553354812846,0.00010155751213790441,0.9881005478760523,0.0021065759973868245,COVID
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0140817901234567e-07,0.0,0.0,3.0140817901234567e-07,1.5070408950617284e-07,1.5070408950617284e-07,0.0,0.0,1.0247878086419753e-05,0.0,7.384500385802469e-06,1.5070408950617284e-07,1.1302806712962962e-05,1.5070408950617284e-07,1.0850694444444445e-05,0.0,5.877459490740741e-06,9.343653549382717e-06,8.439429012345678e-06,4.219714506172839e-06,7.2337962962962966e-06,1.597463348765432e-05,9.795765817901234e-06,4.521122685185185e-06,0.0017764998070987654,1.959153163580247e-06,0.0014105902777777778,9.042245370370371e-07,0.0017748420621141975,1.5070408950617283e-06,0.0008024992766203704,1.6577449845679012e-06,4.973234953703704e-06,5.274643132716049e-06,7.384500385802469e-06,6.178867669753087e-06,3.7676022376543208e-06,6.178867669753087e-06,1.1001398533950617e-05,7.5352044753086416e-06,2.2907021604938273e-05,3.0140817901234567e-07,2.561969521604938e-05,1.5070408950617284e-07,1.853660300925926e-05,4.5211226851851854e-07,3.255208333333333e-05,1.5070408950617284e-07,0.9939673152970679,2.863377700617284e-06,COVID
1.2887213020858193e-05,1.670564650851988e-06,1.5512386043625603e-06,7.636866975323373e-06,1.670564650851988e-06,3.2218032552145482e-06,1.193260464894277e-06,2.028542790320271e-06,1.193260464894277e-07,8.35282325425994e-07,1.3125865113837049e-06,7.159562789365662e-07,1.5512386043625603e-06,1.9092167438308433e-06,5.966302324471385e-07,3.579781394682831e-07,1.193260464894277e-07,2.2671948832991266e-06,5.966302324471385e-07,1.4319125578731325e-06,3.699107441172259e-06,6.5629325569185245e-06,1.193260464894277e-06,7.159562789365662e-07,0.0,1.193260464894277e-07,2.863825115746265e-06,2.386520929788554e-07,2.5058469762779818e-06,5.369672092024247e-06,4.415063720108825e-06,4.773041859577108e-07,0.0,0.0007140470621927354,5.966302324471385e-07,0.0006708510333635626,3.579781394682831e-07,0.0006831416161519737,2.7444990692568374e-06,0.0006559352775523841,2.386520929788554e-07,3.579781394682831e-07,4.773041859577108e-07,2.863825115746265e-06,1.3125865113837049e-06,3.1024772087251206e-06,5.488998138513675e-06,5.966302324471386e-06,1.7898906973414157e-06,5.369672092024247e-06,1.0739344184048495e-06,7.398214882344518e-06,2.6251730227674098e-06,1.145530046298506e-05,5.0116939525559635e-06,2.6967686506610664e-05,4.057085580640542e-06,0.9970090926447425,0.00010584220323612238,COVID
5.217146080090243e-06,2.5380710659898476e-06,7.050197405527354e-07,1.1280315848843768e-06,2.820078962210942e-07,1.5510434292160181e-06,5.640157924421884e-07,2.1150592216582065e-06,7.050197405527354e-07,2.3970671178793006e-06,2.2560631697687536e-06,1.1280315848843768e-06,4.230118443316413e-07,5.640157924421884e-07,2.2560631697687536e-06,1.8330513254371122e-06,1.9740552735476595e-06,7.896221094190638e-06,8.178228990411731e-06,1.0857304004512127e-05,2.5380710659898476e-06,2.2701635645798084e-05,3.3840947546531303e-06,1.70614777213762e-05,2.8200789622109417e-06,8.601240834743373e-06,2.5098702763677383e-05,2.2419627749576987e-05,5.6119571347997745e-05,2.0022560631697688e-05,3.299492385786802e-05,3.496897913141568e-05,1.1280315848843767e-05,0.0009272419627749577,4.794134235758601e-06,0.0007918781725888325,2.8200789622109417e-06,0.0008661872532430908,1.5933446136491822e-05,0.0007578962210941907,7.614213197969543e-06,1.508742244782854e-05,1.0434292160180485e-05,1.4946418499717993e-05,1.4946418499717993e-05,2.3406655386350817e-05,1.2267343485617597e-05,1.7907501410039482e-05,1.7766497461928935e-05,5.640157924421884e-05,2.5380710659898476e-06,3.9622109419063736e-05,2.3970671178793006e-06,6.697687535250987e-05,1.1280315848843768e-06,7.473209249858997e-05,1.4100394811054709e-06,0.9959134235758601,2.5662718556119573e-05,COVID
8.908553696307404e-07,0.0,0.0,1.1878071595076539e-06,1.4847589493845673e-07,2.9695178987691346e-07,0.0,0.0,0.0,7.423794746922837e-07,0.0,7.423794746922837e-07,8.908553696307404e-07,2.9695178987691346e-07,1.4847589493845673e-07,0.0,0.0,2.3756143190153077e-06,2.227138424076851e-06,5.9390357975382695e-06,3.7118973734614187e-06,3.5634214785229618e-06,2.9695178987691346e-07,7.423794746922837e-07,0.0,7.423794746922837e-07,1.0690264435568885e-05,1.2026547490014997e-05,2.7468040563614498e-05,9.05702959124586e-06,1.039331264569197e-06,8.908553696307404e-07,0.0,0.0008498760226277264,5.939035797538269e-07,0.0007149114341286693,1.7817107392614809e-06,0.000869920268444418,8.908553696307404e-07,0.0006944217606271621,0.0,0.0,8.908553696307404e-07,3.860373268399875e-06,4.305800953215245e-06,5.7905599025998125e-06,2.227138424076851e-06,8.908553696307404e-07,5.939035797538269e-07,1.7817107392614809e-06,1.4847589493845673e-07,8.16617422161512e-06,4.454276848153702e-07,2.0341197606568574e-05,1.7817107392614809e-06,7.4237947469228375e-06,8.908553696307404e-07,0.9967100711199537,1.1878071595076539e-05,COVID
1.123264956807788e-05,1.4263681991210005e-06,1.0697761493407504e-06,1.301560981697913e-05,2.139552298681501e-06,1.4263681991210005e-06,1.7829602489012507e-07,1.016287341873713e-05,1.7829602489012507e-07,0.0,1.6046642240111257e-06,5.170584721813627e-06,4.279104597363002e-06,2.139552298681501e-06,2.139552298681501e-06,3.5659204978025013e-07,0.0,3.0310324231321264e-06,1.0697761493407504e-06,1.889937863835326e-05,3.744216522692627e-05,1.3907089941429756e-05,9.806281368956879e-06,1.622493826500138e-05,0.0,4.635696647143252e-06,1.4441978016100131e-05,4.4752302247421394e-05,3.869023740115714e-05,0.00011999322475105418,1.622493826500138e-05,9.592326139088728e-05,8.023321120055628e-06,0.0010303727278400327,2.852736398242001e-06,0.0008757900742602944,6.953544970714878e-06,0.0009647597906804668,5.5271767715938776e-06,0.000788246726039243,4.457400622253127e-06,1.194583366763838e-05,7.666729070275378e-06,1.2480721742308755e-05,2.531803553439776e-05,2.4783147459727385e-05,4.1364677774509015e-05,1.6759826339671758e-05,3.993830957538802e-05,9.73496295900083e-05,3.922512547582752e-06,4.243445392384977e-05,1.2480721742308756e-06,8.522549989747979e-05,1.3193905841869256e-05,0.00010786909505852567,4.279104597363002e-06,0.9950968593155216,0.00018881549035864244,COVID
0.00010793697966326965,2.7242220488626375e-05,1.197006657833583e-05,4.168885256592824e-05,1.589129528503205e-05,3.302087331954712e-05,5.159511456179238e-06,2.6210318197390527e-05,7.429696496898102e-06,1.3208349327818848e-05,1.8161480325750915e-05,3.0131546904086746e-05,3.632296065150183e-05,2.455927453141317e-05,1.3001968869571678e-05,8.874359704628288e-06,1.197006657833583e-05,5.097597318705086e-05,6.521622480610556e-05,4.6641983563860304e-05,8.358408559010364e-05,0.00011268373020295454,9.163292346174325e-05,2.9925166445839576e-05,5.778652830920746e-06,1.651043665977356e-05,0.00032092161257434856,9.060102117050741e-05,0.00019977628358326007,0.0001690255953044318,0.00023238439598631283,0.00021215911107809023,9.287120621122627e-06,0.0008374918995670138,2.352737224017732e-05,0.0010529530979770587,3.198897102831127e-05,0.0007243954084475649,6.893107305455461e-05,0.0010839101667141342,1.7748719409256576e-05,2.1463567657705626e-05,2.3114611323682982e-05,0.00010153918545760739,4.6229222647365965e-05,8.894997750453006e-05,9.20456843782376e-05,8.667979246381118e-05,6.377156159837537e-05,0.00013703662427612054,2.414651361491883e-05,0.00021463567657705628,2.868688369635656e-05,0.00019709333762604688,4.292713531541125e-05,0.00028253484734037503,3.941866752520937e-05,0.9918333188867012,0.0006655769778471216,COVID
0.0001181873438238671,3.3767812521104886e-05,2.3183871283146635e-05,4.863572997442718e-05,1.259993004518839e-05,2.3687868484954172e-05,6.299965022594195e-06,3.099582791116344e-05,8.567952430728104e-06,2.167187967772403e-05,3.805178873646894e-05,3.679179573195009e-05,3.250781951658604e-05,3.7799790135565166e-05,1.6883906260552443e-05,9.323948233439407e-06,1.4363920251514763e-05,8.29075396973396e-05,6.778762364311353e-05,0.0001401112221024949,5.1659713185272396e-05,0.00017967500244438643,8.189954529372453e-05,4.309176075454429e-05,8.567952430728104e-06,2.9987833507548367e-05,0.00010155543616421842,0.00022276676319893073,0.00012322731584194245,0.00016052310877570007,0.0002845064204203538,0.00016203510038112267,3.653979713104633e-05,0.0011758254718169804,6.677962923949846e-05,0.0010684740678319753,8.618352150908858e-05,0.0008595672276827519,0.0001290232836627291,0.00111559780620098,3.4271809722912416e-05,4.183176775002545e-05,4.888772857533095e-05,6.526763763407585e-05,0.00012549530325007635,0.00010709940538410131,0.00011566735781482942,0.0001259993004518839,7.232359845938135e-05,0.0001728710402199847,3.074382931025967e-05,0.00020588285693837828,4.485575096087067e-05,0.00033692212940833753,4.838373137352342e-05,0.00034750607064629576,3.250781951658604e-05,0.9904958727669144,0.0007559958027113033,COVID
8.647341200556402e-05,2.5797557280896187e-05,1.1350925203594322e-05,3.281449286129995e-05,1.1144544745347152e-05,3.054430782058108e-05,9.287120621122627e-06,3.3433634236041456e-05,7.223316038650932e-06,1.4446632077301864e-05,1.651043665977356e-05,2.063804582471695e-05,2.2701850407188643e-05,1.7955099867503746e-05,2.063804582471695e-05,2.2082709032447134e-05,1.197006657833583e-05,4.1895233024175406e-05,2.5797557280896187e-05,6.232689839064519e-05,3.6116580193254664e-05,8.317132467360931e-05,4.2307993940669746e-05,4.251437439891692e-05,1.4653012535549034e-05,4.519732035613012e-05,5.592910418498293e-05,7.718629138444139e-05,7.03757362622848e-05,8.275856375711496e-05,0.0001927593480028563,8.461598788133949e-05,2.125718719945846e-05,0.0010853548299218643,1.8574241242245254e-05,0.0007607183690990667,3.508467790201881e-05,0.0009103442013282646,5.242063639478105e-05,0.0006304922999451028,2.414651361491883e-05,3.17825905700641e-05,3.6116580193254664e-05,3.364001469428863e-05,4.519732035613012e-05,5.1595114561792375e-05,5.943757197518481e-05,9.514139125194514e-05,5.1595114561792375e-05,0.00012300275311531302,2.2908230865435813e-05,0.00011619219799315642,2.2495469948941474e-05,0.00015519810460187146,3.198897102831127e-05,0.00025178415906154677,2.6210318197390527e-05,0.9934286398289519,0.000526063788072035,COVID
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25521832988678e-07,0.0,8.25521832988678e-07,0.0,8.25521832988678e-07,0.0,8.25521832988678e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008209814629072402,0.0,0.001000945222498772,0.0,0.0008209814629072402,0.0,0.001000945222498772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996352844541856,0.0,COVID
4.12760916494339e-06,3.0957068737075424e-06,6.191413747415085e-07,3.92122870669622e-06,2.063804582471695e-06,7.84245741339244e-06,2.063804582471695e-07,1.4446632077301864e-06,2.063804582471695e-07,9.493501079369797e-06,2.022528490822261e-05,2.476565498966034e-06,2.476565498966034e-06,2.125718719945846e-05,2.084442628296412e-05,7.84245741339244e-06,1.238282749483017e-05,3.591019973500749e-05,0.00021484205703530343,4.045056981644522e-05,5.159511456179238e-06,2.7035840030379205e-05,0.00023486096148527888,4.8086646771590495e-05,5.716738693446595e-05,0.00010876250149625833,0.000266643552055343,0.00033681290785938064,4.684836402210748e-05,6.996297534579045e-05,0.00030399841499808064,0.0003083324046212712,7.656715000969988e-05,0.0010058983534967042,1.7129578034515067e-05,0.0021909349447519514,2.2701850407188643e-05,0.0009318077689859703,9.080740162875458e-06,0.002186394574670514,2.394013315667166e-05,2.868688369635656e-05,3.7767623859232014e-05,6.067585472466783e-05,6.583536618084707e-05,2.7035840030379205e-05,3.0131546904086746e-05,6.851831213806027e-05,7.429696496898102e-05,0.00015375344139414128,2.394013315667166e-05,0.0001380685265673564,1.197006657833583e-05,0.00014116423344106394,2.5797557280896187e-05,0.00014611736443899601,1.7955099867503746e-05,0.9899862137853891,0.00027221582442801655,COVID
0.04882777678730611,0.009051672906638141,0.002838939402943682,0.009087577504407598,0.00297512925655197,0.009281957568193973,0.002467512529466532,0.0076872981913987445,0.0023746558110972443,0.0020081812959331234,0.0022409421366454707,0.002320179869653929,0.0024402745587448742,0.0022780848239931854,0.00198341950436798,0.0017605633802816902,0.0018001822467859194,0.0020911332976763534,0.001977229056476694,0.002391989065192845,0.002924367583843426,0.0026222737267486778,0.0018150393217250054,0.001931419742081179,0.0018534200986509775,0.002243418315801985,0.002154275866167469,0.0018521820090727204,0.003916077336027416,0.0038430300509102434,0.0020985618351458965,0.002070085774845982,0.0022471325845367564,0.0025541787999445336,0.0016132307204690874,0.0027002733701788793,0.0019710386085854082,0.004422455973534597,0.0020713238644242387,0.0025492264416315047,0.0016231354370951447,0.0021121808205067255,0.001961133891959351,0.002318941780075672,0.0025603692478358194,0.0027312256096353083,0.0027696063865612804,0.0026272260850617062,0.0022471325845367564,0.003869029932053644,0.006559398585606465,0.003757601870010499,0.007650155504051029,0.0045326459459994846,0.00793367801747192,0.00464407400804263,0.00786805926982429,0.6297455973534597,0.1351510964521305,COVID
